// mob_db2.txt -- merged into mob_db.txt (2026-06-16). Intentionally has no
// entries; the loader/inter conf still reference it, an empty load is a no-op.
// === [backport] Renewal mobs (ID<=10000) - rAthena 7f08087 (2026-06-18), db/re/mob_db.yml. EXP/JEXP scaled (/120,/72), mode reconstructed, no skills. NOT spawned. See Doc/backport_renewal_mobs.md ===
3233,V_G_RANDEL,Royal Guard Randel,Royal Guard Randel,188,4500000,0,0,0,1,6000,2000,600,400,400,160,400,100,380,140,10,12,1,7,86,0x36B5,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,V_G_FLAMEL,Genetic Flamel,Genetic Flamel,186,3600000,0,0,0,1,5000,5000,260,200,280,160,140,300,400,100,10,12,1,7,83,0x36B5,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,V_G_CELIA,Sorcerer Celia,Sorcerer Celia,188,4050000,0,0,0,1,3000,5000,220,800,280,200,120,300,240,100,10,12,1,7,88,0x36B5,100,576,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,V_G_CHEN,Sura Chen,Sura Chen,188,3150000,0,0,0,1,8000,3000,360,200,300,160,180,260,400,120,10,12,1,6,81,0x36B5,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,V_G_GERTIE,Shadow Chaser Gertie,Shadow Chaser Gertie,188,3600000,0,0,0,1,7000,2500,320,200,360,260,120,100,420,100,10,12,1,6,85,0x36B5,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,V_G_ALPHOCCIO,Minstrel Alphoccio,Minstrel Alphoccio,186,3600000,0,0,0,7,4000,6000,240,200,240,300,140,400,300,180,10,12,1,7,84,0x36B5,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,V_G_TRENTINI,Wanderer Trentini,Wanderer Trentini,186,3600000,0,0,0,7,4000,6000,200,200,220,300,140,400,300,160,10,12,1,7,84,0x36B5,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,V_B_RANDEL,Royal Guard Randel,Royal Guard Randel,188,18000000,0,25000,41667,1,6000,2000,600,400,401,160,400,100,380,140,10,12,1,7,86,0x36B5,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4680,1
3241,V_B_FLAMEL,Genetic Flamel,Genetic Flamel,186,14400000,0,25000,41667,1,5000,5000,260,200,280,160,140,300,400,100,10,12,1,7,83,0x36B5,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4681,1
3242,V_B_CELIA,Sorcerer Celia,Sorcerer Celia,188,16200000,0,25000,41667,1,3000,5000,220,800,280,200,120,300,240,100,10,12,1,7,88,0x36B5,100,576,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4671,1
3243,V_B_CHEN,Sura Chen,Sura Chen,188,12600000,0,25000,41667,1,8000,3000,360,200,300,160,180,260,400,120,10,12,1,7,81,0x36B5,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4672,1
3244,V_B_GERTIE,Shadow Chaser Gertie,Shadow Chaser Gertie,188,14400000,0,25000,41667,1,7000,2500,320,200,360,260,120,100,420,100,10,12,1,7,85,0x36B5,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4682,1
3245,V_B_ALPHOCCIO,Minstrel Alphoccio,Minstrel Alphoccio,186,10800000,0,25000,41667,7,4000,6000,240,200,240,300,140,400,300,180,10,12,1,7,84,0x36B5,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4673,1
3246,V_B_TRENTINI,Wanderer Trentini,Wanderer Trentini,186,10800000,0,25000,41667,7,4000,6000,200,200,220,300,140,400,300,160,10,12,1,7,84,0x36B5,100,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4683,1
3247,CENERE_G,Green Cenere,Green Cenere,150,140088,0,64,107,1,1897,110,91,81,70,48,40,37,100,45,10,12,0,0,24,0x3885,300,1500,720,360,0,0,0,0,0,0,0,0,7322,500,7001,1500,7320,1000,0,0,0,0,0,0,0,0,0,0,0,0,27014,1
3248,REPAIR_ROBOT_T,Repair Robot Turbo,Repair Robot Turbo,158,186320,0,110,201,1,2431,226,118,59,101,42,55,35,110,45,10,12,0,0,40,0x108B,300,1500,500,660,0,0,0,0,0,0,0,0,7512,500,7507,250,998,2000,999,500,0,0,0,0,0,0,0,0,0,0,27015,1
3249,EXPLORATION_ROVER_T,Explorer Robot Turbo,Explorer Robot Turbo,171,318117,0,165,570,3,2945,841,121,67,118,80,45,121,138,65,10,12,2,0,80,0x3885,165,1552,1152,336,0,0,0,0,0,0,0,0,7512,500,7507,250,998,2000,999,500,0,0,0,0,0,0,0,0,0,0,27016,1
3250,SCR_MT_ROBOTS,Can Robot,Can Robot,155,30,0,1,1,1,95,2,100,99,35,42,20,12,68,3,10,12,0,0,20,0x3885,300,2400,500,400,0,0,0,0,0,0,0,0,7512,1000,7507,1500,7319,2000,0,0,0,0,0,0,0,0,0,0,0,0,27017,1
3251,GC109,Machine Component,Machine Component,149,217650,0,55,82,1,2678,1257,121,71,60,132,45,35,155,15,10,12,0,0,47,0x3885,120,1000,500,600,0,0,0,0,0,0,0,0,7512,1000,7507,1500,7319,2000,0,0,0,0,0,0,0,0,0,0,0,0,27018,1
3252,DR815,Machine Component,Machine Component,153,245670,0,60,97,1,3315,761,143,45,88,98,88,21,116,22,10,12,1,0,27,0x3885,135,1500,600,500,0,0,0,0,0,0,0,0,7512,1000,7507,1500,7319,2000,0,0,0,0,0,0,0,0,0,0,0,0,27019,1
3253,SYS_MSG,System message,System message,160,100,0,0,0,12,1,1,276,99,0,0,0,188,0,0,0,0,2,6,27,0x3795,1000,3000,600,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,T_W_O,T_W_O,T_W_O,165,48000000,0,0,0,3,3955,196,158,134,90,141,7,87,267,70,10,12,2,6,67,0x36B5,150,1250,500,350,0,0,617,2000,617,2000,0,0,1531,500,7319,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27020,1
3255,GHOUL_H,Smelly Ghoul,Smelly Ghoul,155,178652,0,85,147,1,2235,216,99,55,98,55,61,22,133,2,10,12,0,3,24,0x3885,200,2050,500,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,ZOMBIE_H,Smelly Zombie,Smelly Zombie,148,134615,0,57,96,1,1995,450,91,42,76,53,54,21,125,3,10,12,0,0,60,0x3885,220,2155,960,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3384,MIN_PORING,Poring,Poring,100,25000,0,10,17,1,794,67,146,5,108,49,68,34,119,24,10,12,1,3,21,0x3885,400,1872,672,480,0,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,601,500,512,150,619,20,0,0,0,0,4001,20
3385,MIN_LUNATIC,Lunatic,Lunatic,100,25000,0,10,17,1,600,1,147,0,109,50,69,35,120,25,10,12,0,2,60,0x3885,200,1456,456,336,0,0,0,0,0,0,0,0,705,7000,949,3000,2262,4,512,1000,601,500,515,3000,622,20,0,0,0,0,4006,20
3386,MIN_FABRE,Fabre,Fabre,100,25000,0,10,17,1,600,3,148,0,110,51,70,36,121,26,10,12,0,4,22,0x3985,400,1672,672,480,0,0,0,0,0,0,0,0,914,7000,949,1000,1502,80,601,500,511,3000,705,1000,1501,200,0,0,0,0,4002,20
3387,MIN_PICKY,Picky,Picky,100,25000,0,10,17,1,600,1,149,3,111,52,71,37,122,27,10,12,0,2,23,0x3885,200,988,288,168,0,0,0,0,0,0,0,0,916,7000,949,1000,2302,200,507,1000,519,1000,715,60,601,500,0,0,0,0,4008,20
3388,MIN_CONDOR,Condor,Condor,101,40000,0,11,19,1,610,6,150,5,112,53,72,38,123,28,10,12,1,2,24,0x3885,150,1148,648,480,0,0,0,0,0,0,0,0,917,8000,1702,100,601,500,12004,50,517,400,916,3000,582,600,0,0,0,0,4015,1
3389,MIN_WILOW,Willow,Willow,101,40000,0,11,19,1,610,5,151,2,113,54,73,39,124,29,10,12,1,3,22,0x3885,200,1672,672,432,0,0,0,0,0,0,0,0,902,9000,1019,100,907,2000,516,1000,1068,3000,1067,2000,1066,1000,0,0,0,0,4010,10
3390,MIN_SPORE,Spore,Spore,101,40000,0,11,19,1,610,8,152,10,114,55,74,40,125,30,10,12,1,3,21,0x3885,200,1872,672,288,0,0,0,0,0,0,0,0,921,8000,507,1000,601,500,743,10,2220,30,7033,10,578,600,0,0,0,0,4022,10
3391,MIN_POPORING,Poporing,Poporing,101,40000,0,11,19,1,610,20,153,17,115,56,75,41,126,31,10,12,1,3,25,0x3885,300,1672,672,480,0,0,0,0,0,0,0,0,938,6000,910,1000,511,1000,514,200,601,500,1207,20,512,125,0,0,0,0,4033,10
3392,MIN_SMOKIE,Smokie,Smokie,102,55000,0,12,21,1,620,11,154,0,116,57,76,42,127,32,10,12,0,2,22,0x3885,200,1576,576,420,0,0,0,0,0,0,0,0,945,2750,919,2750,516,400,2213,1,754,1,601,500,729,1,0,0,0,0,4044,1
3393,MIN_DOKEBI,Dokebi,Dokebi,102,55000,0,12,21,1,620,30,155,20,117,58,77,43,128,33,10,12,0,6,27,0x3985,250,1156,456,384,0,0,0,0,0,0,0,0,1021,4500,757,75,1517,1,1613,1,969,1,10038,5,1005,3,0,0,0,0,4098,1
3394,MIN_BIGFOOT,Bigfoot,Bigfoot,102,55000,0,12,21,1,620,12,156,7,118,59,78,44,129,34,10,12,2,2,22,0x3885,300,1260,192,192,0,0,0,0,0,0,0,0,948,4500,2289,3,919,2500,601,500,516,750,518,225,756,22,0,0,0,0,4074,1
3395,MIN_WORM_TAIL,Wormtail,Wormtail,102,55000,0,12,21,1,620,5,157,0,119,60,79,45,130,35,10,12,1,3,22,0x3885,200,1048,48,192,0,0,0,0,0,0,0,0,993,30,1011,13,906,2750,1408,15,508,35,601,500,10015,50,0,0,0,0,4034,1
3396,MIN_WOLF,Wolf,Wolf,103,70000,0,12,23,1,630,11,158,3,120,61,80,46,131,36,10,12,1,2,22,0x3885,200,1054,504,432,0,0,0,0,0,0,0,0,1011,10,920,4500,2308,5,601,500,528,525,919,2750,578,300,0,0,0,0,4029,1
3397,MIN_SNAKE,Boa,Boa,103,70000,0,12,23,1,630,5,159,8,121,62,81,47,132,37,10,12,1,2,22,0x3885,200,1576,576,576,0,0,0,0,0,0,0,0,926,8000,1117,20,507,800,1011,100,937,800,601,500,578,3000,0,0,0,0,4037,10
3398,MIN_ANACONDAQ,Anacondaq,Anacondaq,103,70000,0,12,23,1,630,55,160,0,122,63,82,48,133,38,10,12,1,2,25,0x3885,200,1576,576,576,0,0,0,0,0,0,0,0,6247,100,937,4500,1455,5,926,750,936,100,508,75,756,25,0,0,0,0,4062,1
3399,MIN_MARIN,Marin,Marin,103,70000,0,12,23,1,630,14,161,8,123,64,83,49,134,39,10,12,1,3,41,0x3885,400,1872,672,480,0,0,0,0,0,0,0,0,910,1600,938,750,700,50,601,500,510,38,529,175,5035,1,0,0,0,0,4196,1
3400,MIN_MUKA,Muka,Muka,104,85000,0,13,25,1,640,9,162,0,124,65,84,50,135,40,10,12,2,3,22,0x3885,300,1960,960,384,0,0,0,0,0,0,0,0,993,35,952,4500,601,500,511,200,507,500,1451,25,1002,125,0,0,0,0,4036,1
3401,MIN_PECOPECO,Peco Peco,Peco Peco,104,85000,0,13,25,1,640,7,163,0,125,66,85,51,136,41,10,12,2,2,23,0x3885,200,1564,864,576,0,0,0,0,0,0,0,0,925,4500,2402,10,508,100,601,500,1604,50,582,500,0,0,0,0,0,0,4031,1
3402,MIN_DENIRO,Deniro,Deniro,104,85000,0,13,25,1,640,16,164,16,126,67,86,52,137,42,10,12,0,4,22,0x3985,150,1288,288,576,0,0,0,0,0,0,0,0,955,4500,910,1500,938,600,990,25,601,500,1002,225,757,17,0,0,0,0,4043,1
3403,MIN_PIERE,Piere,Piere,104,85000,0,13,25,1,640,20,165,16,127,68,87,53,138,43,10,12,0,4,22,0x3985,200,1288,288,576,0,0,0,0,0,0,0,0,955,4500,910,550,938,300,992,15,601,500,1002,200,757,16,0,0,0,0,4043,1
3404,MIN_ANDRE,Andre,Andre,105,100000,0,25,27,1,660,21,166,16,128,69,88,54,139,44,10,12,0,4,22,0x3985,300,1288,288,384,0,0,0,0,0,0,0,0,955,4500,910,500,938,250,993,25,601,500,1002,175,757,14,0,0,0,0,4043,1
3405,MIN_GOLEM,Golem,Golem,105,100000,0,25,27,1,660,25,167,12,129,70,89,55,140,45,10,12,2,0,60,0x3885,300,1608,816,396,0,0,0,0,0,0,0,0,999,75,953,4500,912,110,757,35,2146,3,715,100,998,175,0,0,0,0,4072,1
3406,MIN_SCORPION,Scorpion,Scorpion,105,100000,0,25,27,1,660,7,168,5,130,71,90,56,141,46,10,12,0,4,23,0x3985,200,1564,864,576,0,0,0,0,0,0,0,0,990,35,904,2750,757,29,943,105,601,500,7041,500,625,10,0,0,0,0,4068,1
3407,MIN_CHONCHON,Chonchon,Chonchon,105,100000,0,25,27,1,660,3,169,0,131,72,91,57,142,47,10,12,0,4,24,0x3985,200,1076,576,480,0,0,0,0,0,0,0,0,998,50,935,7000,909,2000,1205,50,601,500,742,6,1002,200,0,0,0,0,4009,20
3408,MIN_METALLER,Metaller,Metaller,106,115000,0,33,29,1,680,41,170,12,132,73,92,58,143,48,10,12,1,4,23,0x3985,200,1708,1008,540,0,0,0,0,0,0,0,0,990,30,940,3250,911,200,757,25,707,10,935,1500,1914,5,0,0,0,0,4057,1
3409,MIN_SAND_MAN,Sandman,Sandman,106,115000,0,33,29,1,680,56,171,24,133,74,93,59,144,49,10,12,1,0,62,0x3885,250,1672,720,288,0,0,0,0,0,0,0,0,997,18,1056,2668,757,59,7043,175,1001,100,1257,1,1622,3,0,0,0,0,4101,1
3410,MIN_RAGGLER,Raggler,Raggler,106,115000,0,33,29,1,680,39,172,10,134,75,94,60,145,50,10,12,0,2,24,0x3885,200,1000,900,384,0,0,0,0,0,0,0,0,7053,1500,916,2500,645,100,601,500,992,45,2225,4,756,16,0,0,0,0,4186,1
3411,MIN_DRAGON_TAIL,Dragon Tail,Dragon Tail,106,115000,0,33,29,1,680,35,173,25,135,76,95,61,146,51,10,12,1,4,44,0x3985,175,862,534,312,0,0,0,0,0,0,0,0,7064,2207,1096,200,943,400,2207,4,2226,1,0,0,0,0,0,0,0,0,4178,1
3412,MIN_GREEN_IGUANA,Grove,Grove,107,130000,0,42,31,1,700,35,174,18,136,77,96,62,147,52,10,12,1,2,42,0x3885,200,1152,1152,480,0,0,0,0,0,0,0,0,521,750,903,500,520,500,511,500,528,1000,606,5,6264,250,0,0,0,0,4377,1
3413,MIN_SEE_OTTER,Sea Otter,Sea Otter,107,130000,0,42,31,1,700,42,175,18,137,78,97,63,148,53,10,12,1,2,61,0x3885,190,1132,583,532,0,0,0,0,0,0,0,0,722,75,965,2750,7065,2183,601,500,726,25,746,325,7053,600,0,0,0,0,4326,1
3414,MIN_GALAPAGO,Galapago,Galapago,107,130000,0,42,31,1,700,35,176,16,138,79,98,64,149,54,10,12,0,2,22,0x3885,165,1430,1080,1080,0,0,0,0,0,0,0,0,7053,2668,6263,150,508,1750,606,50,6264,150,5111,1,601,500,0,0,0,0,4152,1
3415,MIN_FUR_SEAL,Seal,Seal,107,130000,0,42,31,1,700,40,177,16,139,80,99,65,150,55,10,12,1,2,21,0x3885,200,1612,622,583,0,0,0,0,0,0,0,0,912,2183,601,500,2310,3,7053,600,1452,1,525,100,746,60,0,0,0,0,4312,1
3416,MIN_ALLIGATOR,Alligator,Alligator,108,145000,0,50,33,1,720,37,178,30,140,81,100,66,151,56,10,12,1,2,21,0x3885,200,1100,900,480,0,0,0,0,0,0,0,0,912,500,1099,300,7003,1000,608,1,756,65,0,0,0,0,0,0,0,0,4252,1
3417,MIN_MEGALODON,Megalodon,Megalodon,108,145000,0,50,33,1,720,32,179,28,141,82,101,67,152,57,10,12,1,1,29,0x3885,200,2492,792,432,0,0,0,0,0,0,0,0,959,2750,932,750,510,40,601,500,719,5,603,1,624,10,0,0,0,0,4067,1
3418,MIN_TRI_JOINT,Tri Joint,Tri Joint,108,145000,0,50,33,1,720,28,180,5,142,83,102,68,153,58,10,12,0,4,22,0x3985,200,860,660,624,0,0,0,0,0,0,0,0,7053,50,943,190,606,100,993,80,1001,70,757,53,0,0,0,0,0,0,4308,1
3419,MIN_MEGALITH,Megalith,Megalith,109,160000,0,58,36,9,740,30,181,18,143,84,103,69,154,59,10,12,2,0,80,0x84,200,1332,1332,672,0,0,0,0,0,0,0,0,912,50,7049,500,617,1,985,31,757,104,0,0,0,0,0,0,0,0,4200,1
3420,MIN_DRYAD,Dryad,Dryad,109,160000,0,58,36,3,740,35,182,8,144,85,104,70,155,60,10,12,1,3,82,0x3885,170,950,2520,576,0,0,0,0,0,0,0,0,7197,2668,7198,500,7188,1500,6265,150,1964,1,2270,5,7100,1500,0,0,0,0,4177,1
3421,MIN_TOAD,Infinite Toad,Infinite Toad,105,900000,0,100,208,1,1500,19,24,6,32,19,27,10,24,5,10,12,1,5,21,0x38A5,200,1236,336,432,0,0,0,0,0,0,0,0,2244,25,729,500,7938,250,970,50,971,50,5125,500,0,0,0,0,0,0,4642,1
3422,MIN_VAGABOND_WOLF,Infinite Vagabond Wolf,Infinite Vagabond Wolf,105,900000,0,100,208,1,1700,46,102,51,72,63,55,29,108,15,10,12,1,2,22,0x38A5,150,1048,648,432,0,0,0,0,0,0,0,0,2248,100,920,4000,728,750,1148,50,2521,500,7938,250,0,0,0,0,0,0,4643,1
3423,MIN_VOCAL,Infinite Vocal,Infinite Vocal,105,900000,0,100,208,1,1600,11,77,26,77,26,26,30,53,40,10,12,1,4,22,0x3985,200,1080,648,480,0,0,0,0,0,0,0,0,2247,25,940,4000,721,500,2420,500,7938,250,1917,5,0,0,0,0,0,0,4644,1
3424,MIN_ECLIPSE,Infinite Eclipse,Infinite Eclipse,105,900000,0,100,208,1,1400,20,50,20,20,28,35,17,27,55,10,12,1,2,60,0x38A5,200,1456,456,336,0,0,0,0,0,0,0,0,2250,100,727,600,7938,250,706,1,622,25,2355,500,0,0,0,0,0,0,4645,1
3425,MIN_CHIMERA,Infinite Chimera,Infinite Chimera,105,900000,0,100,208,1,1800,148,159,10,1,38,110,88,91,85,10,12,2,2,63,0x38A5,200,772,672,360,0,0,0,0,0,0,0,0,7054,2668,1048,1250,1306,1,7295,750,1364,1,984,80,0,0,0,0,0,0,4646,1
3426,MIN_EDDGA,Infinite Eddga,Infinite Eddga,101,1850000,0,833,1389,1,1800,776,166,70,92,80,103,66,139,85,10,12,2,2,23,0x36B5,300,872,1344,432,833,10000,1029,5000,1030,1000,994,3000,1133,75,2268,125,1258,250,1030,400,985,1200,13046,100,0,0,0,0,0,0,4648,1
3427,MIN_OSIRIS,Infinite Osiris,Infinite Osiris,103,2850000,0,833,1389,1,1900,1503,172,164,97,99,86,131,165,67,10,12,1,1,89,0x36B5,100,1072,672,384,833,10000,603,4000,608,3000,751,500,617,1000,1232,75,2235,100,1255,300,5053,75,1285,50,0,0,0,0,0,0,4647,1
3428,MIN_PHREEONI,Infinite Phreeoni,Infinite Phreeoni,105,4750000,0,833,1389,1,2200,967,269,98,88,70,112,87,122,71,10,12,2,2,60,0x36B5,200,1020,1020,288,833,10000,1008,500,730,1000,1000,4000,1015,4850,1223,250,1236,75,2288,150,985,1450,13047,50,0,0,0,0,0,0,4649,1
3429,MIN_ORK_HERO,Infinite Orc Hero,Infinite Orc Hero,107,6650000,0,833,1389,1,3000,441,197,70,97,82,107,71,144,43,10,12,2,7,42,0x36B5,150,1678,780,648,833,10000,725,2000,607,1500,999,5000,968,4850,10018,250,1366,75,2106,125,1124,500,1387,50,0,0,0,0,0,0,4650,1
3430,MIN_TAO_GUNKA,Infinite Tao Gunka,Infinite Tao Gunka,109,8550000,0,1667,2778,2,3400,1260,404,143,135,175,98,110,239,66,10,12,2,6,60,0x36B5,150,1020,288,144,833,10000,984,6000,617,3000,505,6000,7300,2425,728,500,2296,200,504,1500,12738,100,2231,3,0,0,0,0,0,0,4651,1
3431,MIN_G_RODA_FROG,Roda Frog,Roda Frog,100,100000,0,0,0,1,650,4,12,5,12,6,4,0,14,9,10,12,1,5,21,0x3885,200,2016,816,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3432,MIN_G_WOLF,Wolf,Wolf,100,100000,0,0,0,1,650,11,55,3,27,24,30,15,33,5,10,12,1,2,22,0x3885,200,1054,504,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3433,MIN_G_ROCKER,Rocker,Rocker,100,100000,0,0,0,1,650,5,16,3,12,18,8,10,17,5,10,12,1,4,22,0x3985,200,1864,864,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3434,MIN_G_LUNATIC,Lunatic,Lunatic,100,100000,0,0,0,1,650,1,18,0,10,3,3,0,8,5,10,12,0,2,60,0x3885,200,1456,456,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3435,MIN_G_GARGOYLE,Gargoyle,Gargoyle,100,100000,0,0,0,9,650,89,98,43,100,61,60,57,120,70,10,12,1,6,64,0x3985,200,1020,720,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3436,MIN_G_BIGFOOT,Bigfoot,Bigfoot,100,100000,0,0,0,1,650,12,55,7,18,4,7,0,12,0,10,12,2,2,22,0x3885,300,1260,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3437,MIN_G_ANCIENT_MUMMY,Ancient Mummy,Ancient Mummy,100,100000,0,0,0,1,650,100,93,27,126,57,55,69,78,15,10,12,1,1,49,0x3885,175,1772,120,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3438,MIN_G_SAND_MAN,Sandman,Sandman,100,100000,0,0,0,1,650,56,126,25,44,8,55,15,34,25,10,12,1,0,62,0x3885,250,1672,720,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3439,MIN_G_HIGH_ORC,High Orc,High Orc,100,100000,0,0,0,1,650,50,101,45,75,16,40,31,83,20,10,12,2,7,43,0x3885,150,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3440,MIN_G_MEGALITH,Megalith,Megalith,100,100000,0,0,0,9,650,30,66,18,57,14,35,10,99,3,10,12,2,0,80,0x3695,200,1332,1332,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3442,FROZENWOLF,Frozen Wolf,Frozen Wolf,140,80000,0,42,69,1,1000,1000,50,50,100,80,100,100,100,50,10,12,1,2,21,0x3885,200,1120,420,432,0,0,0,0,0,0,0,0,7066,2183,749,50,7053,1000,6256,250,0,0,0,0,0,0,0,0,0,0,4640,1
3443,TAFFY,Taffy,Taffy,145,100000,0,50,83,1,1500,1500,125,47,100,80,1001,100,100,50,10,12,1,2,22,0x81,200,1604,1344,2016,0,0,0,0,0,0,0,0,1027,5000,2309,30,919,3000,1455,50,1405,80,601,1000,0,0,0,0,0,0,4639,1
3444,WATCHER,Watcher,Watcher,145,120000,0,58,97,6,1400,1400,125,47,100,80,100,100,80,50,10,12,0,0,24,0x3885,190,576,1344,480,0,0,0,0,0,0,0,0,576,2000,605,100,996,100,985,10,603,1,0,0,0,0,0,0,0,0,4638,1
3445,P_ARCHER_SKELETON,Enchanted Archer Skelet,Enchanted Archer Skelet,114,10000,0,0,0,14,200,100,20,0,20,60,30,60,150,30,10,12,1,1,69,0x3885,300,1152,864,576,0,0,0,0,0,0,0,0,7005,5000,18122,5,12013,500,0,0,0,0,0,0,0,0,0,0,0,0,4633,1
3446,P_SKELETON,Enchanted Skeleton,Enchanted Skeleton,114,10000,0,0,0,1,200,200,20,20,80,60,30,120,90,30,10,12,1,1,69,0x3885,250,1440,528,576,0,0,0,0,0,0,0,0,7005,5000,2609,10,12425,10,0,0,0,0,0,0,0,0,0,0,0,0,4446,1
3447,P_SOLDIER_SKELETON,Enchanted Soldier Skele,Enchanted Soldier Skele,115,20000,0,0,0,1,200,100,20,20,120,60,30,60,90,30,10,12,1,1,69,0x3885,250,1440,576,432,0,0,0,0,0,0,0,0,7005,5000,13414,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4634,1
3448,P_AMDARAIS,Renovated Amdarais,Renovated Amdarais,99,10000000,0,0,0,2,800,800,30,30,150,50,100,50,70,50,10,12,2,1,29,0x3885,200,1152,1536,480,0,0,0,0,0,0,0,0,983,1000,6245,1000,6244,1000,0,0,0,0,0,0,0,0,0,0,0,0,4635,1
3449,G_P_AMDARAIS,Enhanced Amdarais,Enhanced Amdarais,98,66666,0,0,0,2,700,700,30,30,100,50,100,50,70,50,10,12,2,1,29,0x3885,200,1152,1536,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3450,BIJOU,Bijou,Bijou,115,10000000,0,556,926,3,1444,1444,20,200,150,40,50,150,150,50,10,12,2,1,89,0x36B5,200,2000,1536,480,17,10000,617,5000,616,2000,12531,3000,983,5000,748,1000,1814,500,0,0,0,0,0,0,0,0,0,0,0,0,4636,1
3451,IMMOTAL_CORPS,Immotal Corps,Immotal Corps,158,198410,0,80,109,1,1408,890,150,83,165,75,95,75,150,50,10,12,1,6,89,0x3985,150,1500,600,500,0,0,0,0,0,0,0,0,1059,1500,604,10,522,200,607,50,732,3,603,2,0,0,0,0,0,0,4637,10
3452,ZOMBIE_GUARD,Zombie Guard,Zombie Guard,145,124000,0,57,67,1,897,347,200,35,138,75,200,43,120,20,10,12,1,1,89,0x3885,400,768,2784,480,0,0,0,0,0,0,0,0,7071,2207,938,750,723,100,727,50,7071,1,0,0,0,0,0,0,0,0,4641,1
3454,HEART_HUNTER_N,Suspicious Intruder,Suspicious Intruder,103,20714,0,16,28,1,703,178,49,28,36,53,32,22,98,5,10,12,1,7,47,0x3885,200,864,1268,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3455,GLASS_PLATE,Plate,Plate,1,1,0,0,0,1,1,1,100,99,0,0,0,0,0,0,7,12,0,0,20,0x0,1000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
