// Quest Database
//
// Structure of Database :
// Quest ID,Time Limit,Target1,Val1,Target2,Val2,Target3,Val3,Quest Title
16113,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16114,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16115,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16116,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16117,0,0,0,0,0,0,0,"Mysterious World Map"
16118,0,0,0,0,0,0,0,"Hidden poem"
16119,0,0,0,0,0,0,0,"Snake swords"
16120,0,0,0,0,0,0,0,"A dream?"
16121,0,0,0,0,0,0,0,"Secret Code?"
16122,0,0,0,0,0,0,0,"Old Copper Key"
16123,0,0,0,0,0,0,0,"Green Keycard"
16124,0,0,0,0,0,0,0,"Steel Box"
16125,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16126,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16127,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16128,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16129,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16130,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16131,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16132,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16133,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16134,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16135,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16136,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16137,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16138,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16139,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16140,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16141,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16142,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16143,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16144,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16145,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16146,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16200,0,0,0,0,0,0,0,"Limberg's Request"
16201,0,0,0,0,0,0,0,"TPS Report"
16202,0,0,0,0,0,0,0,"TPS Report"
16203,0,0,0,0,0,0,0,"TPS Report"
16204,0,0,0,0,0,0,0,"Crack in the Wall"
16205,0,0,0,0,0,0,0,"The Empty Lava Tube"
17000,0,0,0,0,0,0,0,"Meet with Father Bamph"
17001,0,0,0,0,0,0,0,"Meet with Larjes"
17002,0,0,0,0,0,0,0,"Report to Father Bamph"
17003,0,0,0,0,0,0,0,"Travel to Rachel"
17004,0,0,0,0,0,0,0,"Travel to Veins"
17005,0,0,0,0,0,0,0,"Frustrated Magistrate"
17006,0,0,0,0,0,0,0,"Interrogated Smugglers"
17007,0,0,0,0,0,0,0,"Written Orders"
17008,0,0,0,0,0,0,0,"Investigating"
17009,0,0,0,0,0,0,0,"More Investigating"
17010,0,0,0,0,0,0,0,"Further Investigations"
17011,0,0,0,0,0,0,0,"Kurdi's Father"
17012,0,0,0,0,0,0,0,"Karyn's Boat"
17013,0,0,0,0,0,0,0,"To the Island"
17014,0,0,0,0,0,0,0,"Investigating the Island"
17015,0,0,0,0,0,0,0,"The Research Note"
17016,0,0,0,0,0,0,0,"Regicide"
17017,0,0,0,0,0,0,0,"Reporting the King's Death"

18001,0,0,0,0,0,0,0,"Delivery for Rooney"
18002,0,0,0,0,0,0,0,"Delivery for Rooney"
18003,0,0,0,0,0,0,0,"Delivery for Rooney"
18004,0,0,0,0,0,0,0,"Lasda's Request"
18005,0,0,0,0,0,0,0,"Jesse's Request"
18006,0,0,0,0,0,0,0,"Sir Krieg's Approval"
18007,0,0,0,0,0,0,0,"Sir Krieg's Trust"
18008,0,0,0,0,0,0,0,"Sir Krieg's Trust"
18009,0,0,0,0,0,0,0,"Into the prison"
18010,0,0,0,0,0,0,0,"Jail Break"
18011,0,0,0,0,0,0,0,"Bodyguard work"
18012,0,0,0,0,0,0,0,"Bodyguard work"
18013,0,0,0,0,0,0,0,"Bodyguard work"
18014,0,0,0,0,0,0,0,"Bodyguard work"
18015,0,0,0,0,0,0,0,"Bodyguard work"
18016,0,0,0,0,0,0,0,"Bodyguard work"
18017,0,0,0,0,0,0,0,"Jail Break"
18018,0,0,0,0,0,0,0,"Jail Break"
18019,0,0,0,0,0,0,0,"Vitre's Songs"
18020,0,0,0,0,0,0,0,"Vitre's Songs"
18021,0,0,0,0,0,0,0,"Vitre's Songs"
18022,0,0,0,0,0,0,0,"Vitre's Songs"
18023,0,0,0,0,0,0,0,"Vitre the Spy"
18030,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18031,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18032,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18033,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18034,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18035,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18036,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18037,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18038,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18039,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18040,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18041,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18042,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18043,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18044,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18045,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18046,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18047,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18048,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18049,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18050,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18051,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18052,0,0,0,0,0,0,0,"Gaebolg Family Curse"
18060,0,0,0,0,0,0,0,"Missing boy Mikhail"
18061,0,0,0,0,0,0,0,"Mikhail's Whereabouts"
18062,0,0,0,0,0,0,0,"Missing boy Mikhail"
18063,0,0,0,0,0,0,0,"The isolated swamp"
18064,0,0,0,0,0,0,0,"Back to the Village"
18065,0,0,0,0,0,0,0,"High-strength Adhesive"
18066,0,0,0,0,0,0,0,"Back to the swamp"
18067,0,0,0,0,0,0,0,"Make the paste"
18068,0,0,0,0,0,0,0,"Fixing the Matrushka"
18069,0,0,0,0,0,0,0,"Report to Gallina"
18070,0,0,0,0,0,0,0,"Banishing Winter"
18071,0,0,0,0,0,0,0,"Making the magic dust"
18072,0,0,0,0,0,0,0,"Making the magic dust"
18073,0,0,0,0,0,0,0,"The Dragon's Lair"
18074,0,0,0,0,0,0,0,"The Magic Gourd Bottle"
18075,0,0,0,0,0,0,0,"Containing People's Speech"
18076,0,0,0,0,0,0,0,"Containing People's Speech"
18077,0,0,0,0,0,0,0,"Csar's Request"
18078,0,0,0,0,0,0,0,"Baba Yaga's Secret Medicine"
18079,0,0,0,0,0,0,0,"Winter is Banished"
18100,0,0,0,0,0,0,0,"Legends from Moscovia"
18101,0,0,0,0,0,0,0,"The Moving Island"
18102,0,0,0,0,0,0,0,"In Search of The Moving Island"
18103,0,0,0,0,0,0,0,"In Search of The Moving Island"
18104,0,0,0,0,0,0,0,"Mr. Ibanoff's New Friend"
18105,0,0,0,0,0,0,0,"Repairing Charabel"
18106,0,0,0,0,0,0,0,"As the Tide Turns"
18107,0,0,0,0,0,0,0,"Departing"
18108,0,0,0,0,0,0,0,"The Moving Island?"
18109,0,0,0,0,0,0,0,"The Moving Island???"
18110,0,0,0,0,0,0,0,"The Aged Stranger"
18111,0,0,0,0,0,0,0,"Whale Island!"
18112,0,0,0,0,0,0,0,"A Story for the Csar"
18113,0,0,0,0,0,0,0,"Evidence for the Csar"
18114,0,0,0,0,0,0,0,"Before Sunset"
18115,0,0,0,0,0,0,0,"Departing"
18116,0,0,0,0,0,0,0,"Whale Island!"
18117,0,0,0,0,0,0,0,"Materials for Evidence"
18118,0,0,0,0,0,0,0,"Mysterious Musical Instrument"
18119,0,0,0,0,0,0,0,"Gusli"
18120,0,0,0,0,0,0,0,"Gusli"
18121,0,0,0,0,0,0,0,"Shafka"
19101,0,0,0,0,0,0,0,"The Eye of Hellion"
19102,0,0,0,0,0,0,0,"The Eye of Hellion"
19103,0,0,0,0,0,0,0,"The Eye of Hellion"
19104,0,0,0,0,0,0,0,"The Eye of Hellion"
19105,0,0,0,0,0,0,0,"The Eye of Hellion"
19106,0,0,0,0,0,0,0,"The Eye of Hellion"
19107,0,0,0,0,0,0,0,"The Eye of Hellion"
19108,0,0,0,0,0,0,0,"The Eye of Hellion"
19109,0,0,0,0,0,0,0,"The Eye of Hellion"
19110,0,0,0,0,0,0,0,"The Eye of Hellion"
19111,0,0,0,0,0,0,0,"The Eye of Hellion"
19112,0,0,0,0,0,0,0,"The Eye of Hellion"
19113,0,0,0,0,0,0,0,"The Eye of Hellion"
19114,0,0,0,0,0,0,0,"The Eye of Hellion"
19115,0,0,0,0,0,0,0,"The Eye of Hellion"
19116,0,0,0,0,0,0,0,"The Eye of Hellion"
19117,0,0,0,0,0,0,0,"The Eye of Hellion"
19118,0,0,0,0,0,0,0,"The Eye of Hellion"
19119,0,0,0,0,0,0,0,"The Eye of Hellion"
19120,0,0,0,0,0,0,0,"The Eye of Hellion"
19121,0,0,0,0,0,0,0,"The Eye of Hellion"
19122,0,0,0,0,0,0,0,"The Eye of Hellion"
19123,0,0,0,0,0,0,0,"The Eye of Hellion"
19124,0,0,0,0,0,0,0,"The Eye of Hellion"
19125,0,0,0,0,0,0,0,"The Eye of Hellion"
19126,0,0,0,0,0,0,0,"The Eye of Hellion"
19127,0,0,0,0,0,0,0,"The Eye of Hellion"
19128,0,0,0,0,0,0,0,"The Eye of Hellion"
19129,0,0,0,0,0,0,0,"The Eye of Hellion"

50000,0,0,0,0,0,0,0,"Pirate Dagger materials"
50001,0,0,0,0,0,0,0,"Weather Beaten Old Man"
50002,0,0,0,0,0,0,0,"Lost Treasure?"
50003,0,0,0,0,0,0,0,"Lost Treasure?"
50004,0,0,0,0,0,0,0,"The Old Man's Treasure"
50005,0,0,0,0,0,0,0,"The Old Man's Treasure"
50006,0,0,0,0,0,0,0,"The Old Man's Treasure"
50007,0,0,0,0,0,0,0,"The Old Man's Treasure"
50008,0,0,0,0,0,0,0,"The Old Man's Treasure"
50009,0,0,0,0,0,0,0,"The Old Man's Treasure"
50010,0,0,0,0,0,0,0,"A special lock pick"
50011,0,0,0,0,0,0,0,"The special lock pick"
50012,0,0,0,0,0,0,0,"Use the lock pick"
50013,0,0,0,0,0,0,0,"Broken lock pick"
50015,0,0,0,0,0,0,0,"The empty treasure box"
50016,0,0,0,0,0,0,0,"The empty treasure box"
50017,0,0,0,0,0,0,0,"The empty treasure box"
50018,0,0,0,0,0,0,0,"The empty treasure box"
50019,0,0,0,0,0,0,0,"The empty treasure box"
50020,0,0,0,0,0,0,0,"The empty treasure box"
50021,0,0,0,0,0,0,0,"J Roger"
50022,0,0,0,0,0,0,0,"J Roger's key materials"
50023,0,0,0,0,0,0,0,"Conversation with J Roger"
50024,0,0,0,0,0,0,0,"Bury the treasure"
50025,0,0,0,0,0,0,0,"Bury the treasure"
50026,0,0,0,0,0,0,0,"Bury the treasure"
50027,0,0,0,0,0,0,0,"Buried treasure"
50028,0,0,0,0,0,0,0,"Stolen treasure!"
50029,0,0,0,0,0,0,0,"A Pirate's Spirit!"

//60000,0,0,0,0,0,0,0,"60000"
60001,0,0,0,0,0,0,0,"Monster Extermination"
60002,0,0,0,0,0,0,0,"Monster Extermination"
60003,0,0,0,0,0,0,0,"Monster Extermination"
60004,0,0,0,0,0,0,0,"Monster Extermination"
60005,0,0,0,0,0,0,0,"Monster Extermination"
60006,0,0,0,0,0,0,0,"Monster Extermination"
60007,0,0,0,0,0,0,0,"Endless Tower Effect"
60008,0,0,0,0,0,0,0,"Endless Tower Time Limit"
60009,0,0,0,0,0,0,0,"Orc Hero"
60010,0,0,0,0,0,0,0,"Derik Ver's Request"
60011,0,0,0,0,0,0,0,"Investigation of Byalan"
60012,0,0,0,0,0,0,0,"Investigation of Abyss"
60013,0,0,0,0,0,0,0,"Monster Investigation"
60014,0,0,0,0,0,0,0,"Geffen Dungeon's Monster Investigation"
60015,0,0,0,0,0,0,0,"Geffen Dungeon's Monster Investigation"
60016,0,0,0,0,0,0,0,"Geffen Dungeon's Monster Investigation"
60017,0,0,0,0,0,0,0,"Geffen Dungeon's Monster Investigation"
60018,0,0,0,0,0,0,0,"Byalan Dungeon's Monster Investigation"
60019,0,0,0,0,0,0,0,"Byalan Dungeon's Monster Investigation"
60020,0,0,0,0,0,0,0,"Byalan Dungeon's Monster Investigation"
60021,0,0,0,0,0,0,0,"Byalan Dungeon's Monster Investigation"
60022,0,0,0,0,0,0,0,"Abyss Lake's Monster Investigation"
60023,0,0,0,0,0,0,0,"Abyss Lake's Monster Investigation"
60024,0,0,0,0,0,0,0,"Abyss Lake's Monster Investigation"
60025,0,0,0,0,0,0,0,"Abyss Lake's Monster Investigation"
60026,0,0,0,0,0,0,0,"Continuing the Investigation"
60027,0,0,0,0,0,0,0,"Investigating Aldebaran"
60028,0,0,0,0,0,0,0,"Monster Investigation"
60029,0,0,0,0,0,0,0,"Aldebaran Monster Investigation"
60030,0,0,0,0,0,0,0,"Clock Tower Monster Investigation"
60031,0,0,0,0,0,0,0,"Clock Tower Monster Investigation"
60032,0,0,0,0,0,0,0,"Lutie Field Monster Investigation"
60033,0,0,0,0,0,0,0,"Clock Tower Monster Investigation"
60034,0,0,0,0,0,0,0,"Clock Tower Monster Investigation"
60035,0,0,0,0,0,0,0,"Aldebaran Monster Investigation"
60036,0,0,0,0,0,0,0,"Clock Tower Monster Investigation"
60037,0,0,0,0,0,0,0,"Clock Tower Monster Investigation"
60038,0,0,0,0,0,0,0,"Aldebaran Monster Investigation"
60039,0,0,0,0,0,0,0,"Investigation of Glastheim"
60040,0,0,0,0,0,0,0,"Investigation of Glastheim"
60041,0,0,0,0,0,0,0,"Monster Investigation"
60042,0,0,0,0,0,0,0,"Investigation of Glastheim"
60043,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60044,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60045,0,0,0,0,0,0,0,"Investigation of Glastheim"
60046,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60047,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60048,0,0,0,0,0,0,0,"Investigation of Glastheim"
60049,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60050,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60051,0,0,0,0,0,0,0,"Investigation of Glastheim"
60052,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60053,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60054,0,0,0,0,0,0,0,"Investigation of Glastheim"
60055,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60056,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60057,0,0,0,0,0,0,0,"Glastheim Monster Investigation"
60058,0,0,0,0,0,0,0,"Derik Ver's Brother"
60059,0,0,0,0,0,0,0,"A history lesson"
60060,0,0,0,0,0,0,0,"The Crown of Deceit"
60061,0,0,0,0,0,0,0,"A magic solvent"
60062,0,0,0,0,0,0,0,"Rendering the crown Inert"
60101,0,1019,50,0,0,0,0,"Hunting Peco Pecos"
60102,0,1019,100,0,0,0,0,"Hunting Peco Pecos"
60103,0,1019,150,0,0,0,0,"Hunting Peco Pecos"
60104,0,1127,50,0,0,0,0,"Hunting Hodes"
60105,0,1127,100,0,0,0,0,"Hunting Hodes"
60106,0,1127,150,0,0,0,0,"Hunting Hodes"
60107,0,1007,50,0,0,0,0,"Hunting Fabres"
60108,0,1007,100,0,0,0,0,"Hunting Fabres"
60109,0,1007,150,0,0,0,0,"Hunting Fabres"
60110,0,1008,50,0,0,0,0,"Hunting Pupa"
60111,0,1008,100,0,0,0,0,"Hunting Pupa"
60112,0,1008,150,0,0,0,0,"Hunting Pupa"
60113,0,1104,50,0,0,0,0,"Hunting Cocos"
60114,0,1104,100,0,0,0,0,"Hunting Cocos"
60115,0,1104,150,0,0,0,0,"Hunting Cocos"
60116,0,1103,50,0,0,0,0,"Hunting Caramels"
60117,0,1103,100,0,0,0,0,"Hunting Caramels"
60118,0,1103,150,0,0,0,0,"Hunting Caramels"
60119,0,1271,50,0,0,0,0,"Hunting Alligators"
60120,0,1271,100,0,0,0,0,"Hunting Alligators"
60121,0,1271,150,0,0,0,0,"Hunting Alligators"
60122,0,1018,50,0,0,0,0,"Hunting Creamys"
60123,0,1018,100,0,0,0,0,"Hunting Creamys"
60124,0,1018,150,0,0,0,0,"Hunting Creamys"
60125,0,1378,50,0,0,0,0,"Hunting Demon Pungus"
60126,0,1378,100,0,0,0,0,"Hunting Demon Pungus"
60127,0,1378,150,0,0,0,0,"Hunting Demon Pungus"
60128,0,1110,50,0,0,0,0,"Hunting Dokebi"
60129,0,1110,100,0,0,0,0,"Hunting Dokebi"
60130,0,1110,150,0,0,0,0,"Hunting Dokebi"
60131,0,1493,50,0,0,0,0,"Hunting Dryads"
60132,0,1493,100,0,0,0,0,"Hunting Dryads"
60133,0,1493,150,0,0,0,0,"Hunting Dryads"
60134,0,1119,50,0,0,0,0,"Hunting Frilldora"
60135,0,1119,100,0,0,0,0,"Hunting Frilldora"
60136,0,1119,150,0,0,0,0,"Hunting Frilldora"
60137,0,1372,50,0,0,0,0,"Hunting Goats"
60138,0,1372,100,0,0,0,0,"Hunting Goats"
60139,0,1372,150,0,0,0,0,"Hunting Goats"
60140,0,1040,50,0,0,0,0,"Hunting Golems"
60141,0,1040,100,0,0,0,0,"Hunting Golems"
60142,0,1040,150,0,0,0,0,"Hunting Golems"
60143,0,1586,50,0,0,0,0,"Hunting Leaf Cats"
60144,0,1586,100,0,0,0,0,"Hunting Leaf Cats"
60145,0,1586,150,0,0,0,0,"Hunting Leaf Cats"
60146,0,1076,50,0,0,0,0,"Hunting Skeletons"
60147,0,1076,100,0,0,0,0,"Hunting Skeletons"
60148,0,1076,150,0,0,0,0,"Hunting Skeletons"
60149,0,1026,50,0,0,0,0,"Hunting Munaks"
60150,0,1026,100,0,0,0,0,"Hunting Munaks"
60151,0,1026,150,0,0,0,0,"Hunting Munaks"
60152,0,1170,50,0,0,0,0,"Hunting Sohees"
60153,0,1170,100,0,0,0,0,"Hunting Sohees"
60154,0,1170,150,0,0,0,0,"Hunting Sohees"
60155,0,1403,50,0,0,0,0,"Hunting Firelock Soldiers"
60156,0,1403,100,0,0,0,0,"Hunting Firelock Soldiers"
60157,0,1403,150,0,0,0,0,"Hunting Firelock Soldiers"
60158,0,1405,50,0,0,0,0,"Hunting Tengus"
60159,0,1405,100,0,0,0,0,"Hunting Tengus"
60160,0,1405,150,0,0,0,0,"Hunting Tengus"
60161,0,1675,25,0,0,0,0,"Hunting Venatu"
60162,0,1675,50,0,0,0,0,"Hunting Venatu"
60163,0,1675,75,0,0,0,0,"Hunting Venatu"
60164,0,1668,50,0,0,0,0,"Hunting Archdam"
60165,0,1668,100,0,0,0,0,"Hunting Archdam"
60166,0,1668,150,0,0,0,0,"Hunting Archdam"
60167,0,1776,50,0,0,0,0,"Hunting Siromas"
60168,0,1776,100,0,0,0,0,"Hunting Siromas"
60169,0,1776,150,0,0,0,0,"Hunting Siroma"
60170,0,1777,50,0,0,0,0,"Hunting Ice Titans"
60171,0,1777,100,0,0,0,0,"Hunting Ice Titans"
60172,0,1777,150,0,0,0,0,"Hunting Ice Titans"
60173,0,1506,50,0,0,0,0,"Hunting Disguises"
60174,0,1506,100,0,0,0,0,"Hunting Disguises"
60175,0,1506,150,0,0,0,0,"Hunting Disguises"
60176,0,1505,50,0,0,0,0,"Hunting Loli Ruri"
60177,0,1505,100,0,0,0,0,"Hunting Loli Ruri"
60178,0,1505,150,0,0,0,0,"Hunting Loli Ruri"
60179,0,1139,50,0,0,0,0,"Hunting Mantis"
60180,0,1139,100,0,0,0,0,"Hunting Mantis"
60181,0,1139,150,0,0,0,0,"Hunting Mantis"
60182,0,1514,50,0,0,0,0,"Hunting Dancing Dragons"
60183,0,1514,100,0,0,0,0,"Hunting Dancing Dragons"
60184,0,1514,150,0,0,0,0,"Hunting Dancing Dragons"
60185,0,1870,20,0,0,0,0,"Hunting Necromancers"
60186,0,1870,40,0,0,0,0,"Hunting Necromancers"
60187,0,1870,60,0,0,0,0,"Hunting Necromancers"
60188,0,1365,50,0,0,0,0,"Hunting Apocalypse"
60189,0,1365,100,0,0,0,0,"Hunting Apocalypse"
60190,0,1365,150,0,0,0,0,"Hunting Apocalypse"

60200,604800,0,0,0,0,0,0,"Endless Tower Effect"
60201,14400,0,0,0,0,0,0,"Endless Tower Time Limit"
60301,0,1155,100,0,0,0,0,"Dragon Hunting"
60302,0,1155,200,0,0,0,0,"Dragon Hunting"
60303,0,1714,100,0,0,0,0,"Dragon Hunting"
60304,0,1714,200,0,0,0,0,"Dragon Hunting"
60305,0,1717,100,0,0,0,0,"Dragon Hunting"
60306,0,1717,200,0,0,0,0,"Dragon Hunting"
60307,0,1713,100,0,0,0,0,"Dragon Hunting"
60308,0,1713,200,0,0,0,0,"Dragon Hunting"
60309,0,1716,100,0,0,0,0,"Dragon Hunting"
60310,0,1716,200,0,0,0,0,"Dragon Hunting"

// iRO expanded upon the log entries of this quest.
60351,0,0,0,0,0,0,0,"Bathroom Ghost"
60352,0,0,0,0,0,0,0,"Bathroom Ghost"
60353,0,0,0,0,0,0,0,"Bathroom Ghost"
60354,0,0,0,0,0,0,0,"Bathroom Ghost"
60355,0,0,0,0,0,0,0,"Bathroom Ghost"
// ===== Backport renewal quest_db (GENERATED) =====
1100,0,1178,20,0,0,0,0,"Solo in the Sphinx Dungeon!"
1101,0,1164,20,0,0,0,0,"Soloing Sphinx Dungeon!"
1102,0,1194,40,0,0,0,0,"Soloing Clock Tower!"
1103,0,1213,30,0,0,0,0,"Soloing Clock Tower!"
1104,0,1519,20,0,0,0,0,"Solo at Luoyang!"
1105,0,1513,50,0,0,0,0,"Solo at Luoyang!"
1106,0,1375,20,0,0,0,0,"Solo at Amatsu Dungeon!"
1107,0,1403,40,0,0,0,0,"Solo at Amatsu Dungeon!"
1108,0,1631,20,0,0,0,0,"Solo at Luoyang!"
1109,0,0,0,0,0,0,0,"Ropewa & Yuridi - Survivors of the Labyrinth"
1117,0,0,0,0,0,0,0,"Ropewa & Yuridi - Eternal Promise  Broken Ring"
1118,0,0,0,0,0,0,0,"Neighborhood Knight - I Need Clues"
1119,0,0,0,0,0,0,0,"Neighborhood Knight - Cooldown"
1145,0,0,0,0,0,0,0,"Help the poor cat"
1146,0,0,0,0,0,0,0,"Help the poor cat"
1147,0,0,0,0,0,0,0,"Help the poor cat"
1148,0,0,0,0,0,0,0,"Help the poor cat"
1149,0,0,0,0,0,0,0,"Help the poor cat"
1150,0,0,0,0,0,0,0,"Help the poor cat"
1151,0,0,0,0,0,0,0,"Help the poor cat"
1152,0,0,0,0,0,0,0,"Help the poor cat"
1153,0,0,0,0,0,0,0,"Help the poor cat"
1154,0,2197,20,0,0,0,0,"Help the poor cat"
1155,0,0,0,0,0,0,0,"Help the poor cat"
1174,0,0,0,0,0,0,0,"Rumor  Time and Legend"
1175,0,0,0,0,0,0,0,"Rumor  Time and Legend"
1176,0,0,0,0,0,0,0,"Rumor  Time and Legend"
1177,0,0,0,0,0,0,0,"Rumor  Time and Legend"
1178,0,0,0,0,0,0,0,"Rumor  Time and Legend"
1179,0,0,0,0,0,0,0,"Rumor  Time and Legend"
1180,0,0,0,0,0,0,0,"Get Rid of Bakonawa"
1181,0,0,0,0,0,0,0,"Get Rid of Bakonawa"
1182,0,0,0,0,0,0,0,"Get Rid of Bakonawa"
1183,0,0,0,0,0,0,0,"Get Rid of Bakonawa"
1184,0,0,0,0,0,0,0,"Get Rid of Bakonawa"
1185,0,0,0,0,0,0,0,"Get Rid of Bakonawa"
1186,0,2313,15,0,0,0,0,"Get Rid of Bakonawa"
1187,0,0,0,0,0,0,0,"Get Rid of Bakonawa"
1188,0,0,0,0,0,0,0,"Get Rid of Bakonawa"
1189,0,0,0,0,0,0,0,"Get Rid of Bakonawa"
1190,0,0,0,0,0,0,0,"Get Rid of Bakonawa"
1191,0,0,0,0,0,0,0,"Get Rid of Bakonawa"
1192,0,0,0,0,0,0,0,"Get Rid of Bakonawa"
1193,0,0,0,0,0,0,0,"Get Rid of Bakonawa"
1214,0,0,0,0,0,0,0,"Getting back Professor Worm's memory"
1217,0,0,0,0,0,0,0,"Getting back Professor Worm's memory"
1218,0,0,0,0,0,0,0,"Getting back Professor Worm's memory"
1219,0,0,0,0,0,0,0,"Getting back Professor Worm's memory"
1220,0,0,0,0,0,0,0,"Getting back Professor Worm's memory"
1221,0,0,0,0,0,0,0,"Getting back Professor Worm's memory"
1222,0,0,0,0,0,0,0,"Getting back Professor Worm's memory"
1223,0,0,0,0,0,0,0,"Getting back Professor Worm's memory"
1225,0,2367,15,0,0,0,0,"Getting back Professor Worm's memory"
1228,0,0,0,0,0,0,0,"Getting back Professor Worm's memory"
1298,0,3740,20,0,0,0,0,"Gas! Gas!"
1299,0,0,0,0,0,0,0,"Patrol Once a Day"
1321,0,0,0,0,0,0,0,"Spotty and Her Ring"
1322,0,0,0,0,0,0,0,"Found Something"
1323,0,0,0,0,0,0,0,"Spotty  No!"
1324,0,0,0,0,0,0,0,"Spotty  No!"
1325,0,0,0,0,0,0,0,"Spotty  No!"
1326,0,0,0,0,0,0,0,"Spotty  No!"
1327,0,0,0,0,0,0,0,"Spotty  No!"
1328,0,0,0,0,0,0,0,"Found Missing Items"
1329,0,0,0,0,0,0,0,"Spotty in the Dreamland"
1330,0,0,0,0,0,0,0,"Spotty's Holes"
1331,0,3736,3,3737,3,3738,3,"Avenging Spotty"
1332,0,0,0,0,0,0,0,"Blood for Blood"
2271,0,0,0,0,0,0,0,"Secret in the Woods"
2272,0,0,0,0,0,0,0,"Secret in the Woods"
2273,0,0,0,0,0,0,0,"Secret in the Woods"
2274,0,0,0,0,0,0,0,"Secret in the Woods"
2275,0,0,0,0,0,0,0,"Secret in the Woods"
2276,0,0,0,0,0,0,0,"Secret in the Woods"
2277,0,0,0,0,0,0,0,"Secret in the Woods"
2278,0,0,0,0,0,0,0,"Secret in the Woods"
2279,0,0,0,0,0,0,0,"Secret in the Woods"
2280,0,0,0,0,0,0,0,"Secret in the Woods"
2281,0,2319,1,0,0,0,0,"Get Rid of Buwaya"
2289,0,2355,20,0,0,0,0,"Verit Hunting (Nightmare)"
2290,0,0,0,0,0,0,0,"Verit Hunting - Cooldown"
2291,0,0,0,0,0,0,0,"Mummy Hunting - Cooldown"
2292,0,2360,20,0,0,0,0,"Mummy Hunting (Nightmare)"
3407,0,0,0,0,0,0,0,"The Fishing Rod of the Missing Person"
3408,0,0,0,0,0,0,0,"Procurement of Abyssal Essence"
3409,0,0,0,0,0,0,0,"Vortex leading to the Deep Sea"
3410,0,0,0,0,0,0,0,"Sirud to the Surface"
3411,0,0,10,0,10,0,10,"Defeating Deep Sea Creatures"
3412,0,0,0,0,0,0,0,"Collect Abyssal Essence"
3413,0,0,0,0,0,0,0,"Collect Abyssal Essence - Daily"
3414,0,0,0,0,0,0,0,"Collect Abyssal Essence - Standby"
3415,0,0,10,0,10,0,10,"Defeat Deep Sea Creatures in the Upper Layers - Daily"
